scenario,car_id,arrival_time,wait_time,departure_time
Late Merge,5,11.75740527735626,4.318623443389921,18.564920839150744
Late Merge,6,12.096597861185469,6.766577657894214,21.1899803357276
Late Merge,7,12.21627539840283,9.123779356155486,24.03368589076117
Late Merge,8,16.23873712736271,9.596335850560852,27.838734411792167
Late Merge,9,18.07690143461724,13.922457140362159,34.810966483524105
Late Merge,10,20.539401558026423,15.01745947246977,38.97650437829774
Late Merge,11,20.5810001740247,18.583859067933112,41.5996031528837
Late Merge,12,27.588115124341325,14.329364500271307,44.658506657871996
Late Merge,13,31.160974211050675,13.51609433423209,47.59115494030943
Late Merge,14,31.638349461548568,18.40969400645442,52.30731118487149
Late Merge,15,32.039707439047895,20.392884789669793,55.06704771780394
Late Merge,16,32.444930284712406,23.481358101959685,58.43384382714117
Late Merge,17,33.17043774363336,25.583687412110606,61.31273081487326
Late Merge,18,34.65829340535507,27.46227292492518,64.15676045996696
Late Merge,19,35.78936753891574,29.42128155503724,67.72535519850834
Late Merge,20,36.477813524023624,33.017980866907074,72.29459336567797
Late Merge,21,38.37055527182322,34.15524062135928,75.89648205785953
Late Merge,22,38.6710243292779,37.23651445821332,78.98310128314235
Late Merge,23,39.362055353282706,39.768254000547024,82.92221882833667
Late Merge,24,40.2746097897244,44.95038056746545,87.26458181945702
Late Merge,25,41.49247916544395,47.842704006066185,92.35857555354255
Late Merge,26,44.568351187505776,48.700068676233265,95.87842506718205
Late Merge,27,45.01382291176316,51.782185873924234,100.609890545618
Late Merge,28,46.45788122182941,55.24574355319611,103.71864580381242
Late Merge,29,48.252890664448934,55.65857716800203,105.90763472714251
Late Merge,30,48.34801836396175,60.01782592395205,110.50620870064739
Late Merge,31,50.21868440526097,60.83013392973274,112.27448090040782
Late Merge,32,50.5926069092158,62.164984790519895,114.94213868672725
Late Merge,33,50.72713477097441,64.94672084837552,117.7183760224177
Late Merge,34,56.67451035798827,61.091970328721416,120.35671695859541
Late Merge,35,63.41577104291061,57.12280762073407,123.24363224911099
Late Merge,36,66.72043418853637,57.86273715099858,128.20887384306448
Late Merge,37,67.44700990847389,60.84829221026243,131.36555642164794
Late Merge,38,67.6525645384789,64.63719410215417,134.44361644723563
Late Merge,39,69.95806606467622,64.76705041615986,136.68606767802706
Late Merge,40,71.11824774984701,66.06096218510523,139.97436143785615
Late Merge,41,71.37855221775591,68.93646141205438,142.0228737055979
Late Merge,42,72.74564667402421,69.71677550929655,146.0612974428334
Late Merge,43,72.81563411691117,74.5152273125609,150.53852550190484
Late Merge,44,77.61647989169722,73.27461714981317,153.10959165024758
Late Merge,45,78.21539544537859,75.7298397355747,155.41735446349875
Late Merge,46,80.38790704250854,75.67580720768046,159.37603767468826
Late Merge,47,81.13500020582379,79.33070339195714,162.89697969062937
Late Merge,48,82.60322199764224,83.05567934050009,168.9015911253264
Late Merge,49,84.18566959360584,86.0348268029756,171.7638398013048
Late Merge,50,84.59444679262165,87.41138862192722,174.1462104007766
Late Merge,51,91.5800610580941,82.59782902150674,176.68103629943175
Late Merge,52,94.56455181237038,82.42065378906696,179.5133939576962
Late Merge,53,100.17474065095355,80.24271395861574,182.64741532668174
Late Merge,54,104.67904464602195,78.02116595875957,185.57392056419002
Late Merge,55,106.5011534707885,79.7586730494277,188.11925426258665
Late Merge,56,111.6000242293273,77.4276588732469,191.44225541156143
Late Merge,57,111.78533514723354,80.06375214226598,194.42126466852667
Late Merge,58,112.22160453649607,83.67331009117734,198.70357792810867
Late Merge,59,112.31416846786973,86.50212837500362,201.7432657697267
Late Merge,60,113.1012326414759,88.72014363404303,203.6465910204162
Late Merge,61,114.08549322506434,90.86374520556825,206.52876992819122
Late Merge,62,114.718614111482,92.4943260433723,210.4795462479934
Late Merge,63,118.24772984196386,93.39785906176269,214.34497731091432
Late Merge,64,119.1301838410236,95.78541746901958,216.96650938810924
Late Merge,65,119.7897895212921,97.45961612057569,220.6800968271813
Late Merge,66,121.35460368770758,101.03531683804492,224.95932530632822
Late Merge,67,121.65839998334884,104.90744688693958,229.77342518072672
Late Merge,68,124.8993671748983,106.06050682553753,233.5003850892819
Late Merge,69,125.05431891252093,108.76371979174903,237.55448745919915
Late Merge,70,133.72261159169557,104.72403674722705,241.99985284438853
Late Merge,71,136.68157914417858,105.76608367578976,244.7982843308809
Late Merge,72,137.12465802519037,107.76967704029718,247.97727763606017
Late Merge,73,137.13573286594223,113.33424461365558,253.3572030493489
Late Merge,74,140.51552642091448,112.98880707725394,256.82551243268784
Late Merge,75,142.96971823568856,116.85628485012205,261.74704900946256
Late Merge,76,145.58104405326455,116.75660596898891,265.2492808982525
Late Merge,77,148.53147310535158,116.92253807481436,268.5890658722757
Late Merge,78,148.68533163637917,120.68440408204825,270.81449202657353
Late Merge,79,149.57311698121163,123.30451683964395,274.6676787132561
Late Merge,80,149.81941719042052,126.16586930196607,277.26174718573054
Late Merge,81,153.79647633373696,125.10806467806736,281.24289691113756
Late Merge,82,155.74907871716172,126.56905590914627,285.24865997978554
Late Merge,83,156.5527163196643,129.87449749626276,289.8286280471847
Late Merge,84,156.68405245127389,135.03634758396106,294.2648569034868
Late Merge,85,157.42902915209459,137.12306726693237,298.02926574636973
Late Merge,86,158.21565757846284,140.48582583407816,300.37342253761204
Late Merge,87,160.83140914637832,139.79202652033987,302.1014062031051
Late Merge,88,162.86118786423037,143.63577675628005,308.96363600117246
Late Merge,89,167.2256916890334,144.62140809945947,314.5775390578564
Late Merge,90,168.503823955786,146.11394020327577,317.0981473102053
Late Merge,91,168.758568743017,149.56231013038405,319.5804136133771
Late Merge,92,171.2568214316502,150.91717573920218,324.6205251471447
Late Merge,93,174.1176069378039,150.70207103472862,326.5369962722296
Late Merge,94,175.76538192757556,151.61081726229992,330.2780027191735
